store_code,no_of_subway_station,no_of_department_store,no_of_embassy,no_of_beauty_salon,no_of_police,no_of_courthouse,no_of_cemetery,no_of_pharmacy,no_of_local_government_office,no_of_shopping_mall,no_of_city_hall,no_of_rv_park,no_of_shoe_store,no_of_bank,no_of_bowling_alley,no_of_bar,no_of_university,no_of_car_dealer,no_of_movie_theater,no_of_taxi_stand,no_of_jewelry_store,no_of_church,no_of_convenience_store,no_of_campground,no_of_lawyer,no_of_parking,no_of_post_office,no_of_hindu_temple,no_of_hardware_store,no_of_meal_takeaway,no_of_movie_rental,no_of_gas_station,no_of_funeral_home,no_of_aquarium,no_of_restaurant,no_of_home_goods_store,no_of_casino,no_of_veterinary_care,no_of_airport,no_of_bus_station,no_of_museum,no_of_night_club,no_of_electrician,no_of_mosque,no_of_amusement_park,no_of_lodging,no_of_florist,no_of_liquor_store,no_of_hospital,no_of_car_rental,no_of_stadium,no_of_store,no_of_hair_care,no_of_transit_station,no_of_meal_delivery,no_of_gym,no_of_park,no_of_dentist,no_of_library,no_of_book_store,no_of_painter,no_of_roofing_contractor,no_of_moving_company,no_of_clothing_store,no_of_furniture_store,no_of_physiotherapist,no_of_atm,no_of_art_gallery,no_of_car_wash,no_of_locksmith,no_of_spa,no_of_accounting,no_of_cafe,no_of_car_repair,no_of_synagogue,no_of_real_estate_agency,no_of_electronics_store,no_of_doctor,no_of_bicycle_store,no_of_storage,no_of_zoo,no_of_train_station,no_of_fire_station,no_of_laundry,no_of_insurance_agency,no_of_plumber,no_of_pet_store,no_of_bakery,no_of_travel_agency,avg_rating_of_subway_station,avg_rating_of_department_store,avg_rating_of_embassy,avg_rating_of_beauty_salon,avg_rating_of_police,avg_rating_of_courthouse,avg_rating_of_cemetery,avg_rating_of_pharmacy,avg_rating_of_local_government_office,avg_rating_of_shopping_mall,avg_rating_of_city_hall,avg_rating_of_rv_park,avg_rating_of_shoe_store,avg_rating_of_bank,avg_rating_of_bowling_alley,avg_rating_of_bar,avg_rating_of_university,avg_rating_of_car_dealer,avg_rating_of_movie_theater,avg_rating_of_taxi_stand,avg_rating_of_jewelry_store,avg_rating_of_church,avg_rating_of_convenience_store,avg_rating_of_campground,avg_rating_of_lawyer,avg_rating_of_parking,avg_rating_of_post_office,avg_rating_of_hindu_temple,avg_rating_of_hardware_store,avg_rating_of_meal_takeaway,avg_rating_of_movie_rental,avg_rating_of_gas_station,avg_rating_of_funeral_home,avg_rating_of_aquarium,avg_rating_of_restaurant,avg_rating_of_home_goods_store,avg_rating_of_casino,avg_rating_of_veterinary_care,avg_rating_of_airport,avg_rating_of_bus_station,avg_rating_of_museum,avg_rating_of_night_club,avg_rating_of_electrician,avg_rating_of_mosque,avg_rating_of_amusement_park,avg_rating_of_lodging,avg_rating_of_florist,avg_rating_of_liquor_store,avg_rating_of_hospital,avg_rating_of_car_rental,avg_rating_of_stadium,avg_rating_of_store,avg_rating_of_hair_care,avg_rating_of_transit_station,avg_rating_of_meal_delivery,avg_rating_of_gym,avg_rating_of_park,avg_rating_of_dentist,avg_rating_of_library,avg_rating_of_book_store,avg_rating_of_painter,avg_rating_of_roofing_contractor,avg_rating_of_moving_company,avg_rating_of_clothing_store,avg_rating_of_furniture_store,avg_rating_of_physiotherapist,avg_rating_of_atm,avg_rating_of_art_gallery,avg_rating_of_car_wash,avg_rating_of_locksmith,avg_rating_of_spa,avg_rating_of_accounting,avg_rating_of_cafe,avg_rating_of_car_repair,avg_rating_of_synagogue,avg_rating_of_real_estate_agency,avg_rating_of_electronics_store,avg_rating_of_doctor,avg_rating_of_bicycle_store,avg_rating_of_storage,avg_rating_of_zoo,avg_rating_of_train_station,avg_rating_of_fire_station,avg_rating_of_laundry,avg_rating_of_insurance_agency,avg_rating_of_plumber,avg_rating_of_pet_store,avg_rating_of_bakery,avg_rating_of_travel_agency,near_by_post_code,no_of_near_by_shops
24725,0,0,0,1,1,0,0,0,1,0,1,0,0,3,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,8,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,13,3,3,1,0,0,2,0,0,0,0,0,2,0,1,2,2,0,0,0,0,3,0,0,2,0,1,0,0,0,1,1,0,0,0,0,1,1,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0.0,5.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0538461538461539,3.3333333333333335,3.3333333333333335,5.0,0.0,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,2,1
24860,0,0,0,1,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,2,1,2,2,0,0,14,1,3,0,1,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,1,0,3,0,4,0,0,0,1,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,2.142857142857143,5.0,1.6666666666666667,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,5.0,0.0,1.6666666666666667,0.0,2.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,5.0,1,1
24956,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,1,0,0,1,1,1,0,0,0,7,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.475,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,2.5,0.0,0.0,0.0,0.0,1,1
24958,0,0,0,4,1,0,0,1,1,0,0,0,0,1,0,5,0,0,1,1,0,0,0,0,1,7,2,0,0,1,0,0,0,0,10,2,0,3,0,1,1,2,1,0,0,2,0,0,1,0,0,21,5,2,1,1,0,3,1,0,0,0,0,4,1,0,2,0,0,0,1,0,5,0,0,2,3,8,0,0,0,1,0,0,2,0,0,2,0,0.0,0.0,0.0,1.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.62,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,1.3142857142857143,2.0,0,0.0,4.8,0.0,0.0,0.0,0.0,3.0700000000000003,1.5,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,1.3761904761904762,1.92,2.15,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,2.5800000000000005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.5,0.0,0.0,2.2,0.0,1,1
24974,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,1,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.65,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.75,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8625000000000003,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.3499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
25070,0,0,0,8,0,0,0,2,1,1,0,0,2,4,0,1,0,1,0,0,1,1,1,0,0,4,1,0,0,2,0,0,0,0,11,5,0,0,0,6,0,0,2,0,0,0,0,1,0,0,0,54,10,7,1,2,2,8,1,0,1,0,0,11,1,5,4,0,0,0,1,1,3,1,0,2,3,13,0,0,0,1,0,1,1,0,2,3,1,0.0,0.0,0.0,1.0875,0.0,0.0,0.0,3.95,1.0,5.0,0.0,0,0.0,3.25,0.0,4.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.8,0,0.0,4.25,0.0,0.0,0.0,0.0,4.009090909090909,0.78,0.0,0.0,0.0,0.7333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6703703703703705,2.13,1.1571428571428573,4.5,2.5,2.5,1.0,0.0,0.0,0.0,0.0,0.0,2.0272727272727273,0.0,1.2,3.0,0.0,0.0,0.0,0.0,0.0,3.1333333333333333,5.0,0.0,0.0,2.6666666666666665,1.4846153846153847,0.0,0.0,0.0,3.7,0.0,0.0,5.0,0.0,2.35,4.3,0.0,2,6
25072,0,0,0,4,0,0,0,2,1,1,0,0,1,4,0,1,0,1,0,0,1,2,1,0,0,3,1,0,0,1,0,0,0,0,8,2,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,40,8,6,0,1,1,7,1,0,0,0,0,9,1,2,4,0,0,0,1,0,2,0,0,4,1,8,0,0,0,1,0,1,1,0,1,3,1,0.0,0.0,0.0,0.925,0.0,0.0,0.0,3.95,1.0,5.0,0.0,0,0.0,3.25,0.0,4.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.8,0,0.0,4.0,0.0,0.0,0.0,0.0,3.8875000000000006,0.0,0.0,0.0,0.0,0.8800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6675,1.4125,1.3500000000000003,0.0,0.0,5.0,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,1.5333333333333334,0.0,2.5,3.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,4.1,1.75,0.0,0.0,0.0,3.7,0.0,0.0,5.0,0.0,4.7,4.3,0.0,2,6
25074,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,2,1,0,2,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,3,1,0,0,0,1,0,0,3,0,0,1,0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0352941176470587,2.5,4.8,0.0,4.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,4.8,0.0,0.0,3.266666666666667,0.0,0.0,4.6,0.0,1,4
25148,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,3,4,0,1,0,2,0,0,1,0,0,1,1,0,0,0,0,17,2,3,1,0,0,1,0,0,0,1,0,0,3,1,3,1,0,0,0,1,2,1,0,2,2,1,0,0,0,1,0,0,0,0,0,2,0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0.0,0.0,0.0,2.0,0.0,0.0,4.566666666666666,3.05,0.0,3.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,4.2,4.8,0.0,0.0,0.0,0.0,0.9647058823529411,4.75,3.3333333333333335,4.8,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.4,5.0,0.0,2.5,2.2,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,1,2
25153,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2
25158,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.433333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4
25265,0,0,0,2,0,0,0,2,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,3,1,0,1,0,0,0,2,0,0,0,0,10,3,4,0,1,0,5,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,5,0,0,0,1,0,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,3.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,0.0,0.0,5.0,0.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7899999999999998,0.0,2.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
25270,0,2,1,15,1,1,0,4,1,1,0,0,10,8,0,10,0,1,0,0,8,2,0,0,25,1,0,0,0,3,0,0,0,0,44,10,0,0,0,4,3,2,0,0,0,7,6,2,1,0,0,60,26,4,1,3,3,21,0,8,0,0,1,52,5,8,4,2,0,1,2,5,12,0,0,55,10,40,1,1,0,0,0,1,7,1,0,1,17,0.0,2.1,0.0,1.3333333333333333,5.0,0.0,0.0,2.375,5.0,3.7,0.0,0,1.2,2.85,0.0,3.79,0.0,0.0,0.0,0.0,1.8125,0.0,0.0,0.0,0.6,0.0,0.0,0,0.0,3.0,0.0,0.0,0.0,0.0,3.0454545454545454,2.1,0.0,0.0,0.0,0.0,1.4000000000000001,2.15,0.0,0.0,0.0,2.4285714285714284,1.6666666666666667,0.0,0.0,0.0,0.0,2.191666666666667,2.6153846153846154,0.0,2.0,1.6666666666666667,1.3666666666666665,1.0476190476190477,0.0,2.3375,0.0,0.0,0.0,1.4634615384615384,1.2,0.625,2.45,0.0,0.0,0.0,2.5,0.0,3.591666666666667,0.0,0.0,0.09090909090909091,2.34,1.2675,3.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,3.3,1.7529411764705882,6,7
25271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
25285,0,2,1,16,0,0,0,5,0,2,0,0,10,12,0,5,0,1,1,0,3,2,0,0,21,3,1,0,0,1,0,0,0,0,29,12,0,0,0,6,3,1,2,0,0,6,2,1,2,1,0,60,24,6,0,2,2,25,0,6,0,0,1,43,5,8,8,0,0,1,1,5,7,0,0,56,10,58,2,1,0,1,0,1,13,1,0,1,18,0.0,2.1,0.0,1.5,0.0,0.0,0.0,2.7,0.0,1.85,0.0,0,1.27,2.733333333333333,0.0,3.02,0.0,0.0,3.5,0.0,4.833333333333333,0.0,0.0,0.0,0.47619047619047616,0.0,0.0,0,0.0,3.9,0.0,0.0,0.0,0.0,2.910344827586207,1.875,0.0,0.0,0.0,1.4333333333333333,1.4000000000000001,0.0,2.5,0.0,0.0,2.1666666666666665,2.5,0.0,0.0,0.0,0.0,2.5683333333333334,2.4458333333333333,1.4333333333333333,0.0,2.5,0.0,0.6,0.0,2.3333333333333335,0.0,0.0,0.0,1.541860465116279,1.0,0.0,1.85,0.0,0.0,0.0,5.0,0.0,2.3857142857142857,0.0,0.0,0.08928571428571429,1.16,1.1655172413793105,3.5,0.0,0.0,4.3,0.0,0.0,0.7692307692307693,0.0,0.0,3.3,1.9388888888888889,5,7
25305,0,0,0,8,1,0,0,6,2,0,0,0,3,8,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,1,0,1,0,0,10,2,0,0,0,6,0,0,0,0,0,3,1,1,0,0,0,49,9,6,0,3,0,6,1,0,1,0,1,10,0,6,5,0,0,1,2,2,2,1,0,2,2,22,0,1,0,1,0,0,3,0,0,1,3,0.0,0.0,0.0,2.125,0.0,0.0,0.0,2.35,2.5,0.0,0.0,0,0.0,2.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0,0.0,4.1,0.0,0.0,0.0,0.0,3.7699999999999996,3.6,0.0,0.0,0.0,2.3166666666666664,0.0,0.0,0.0,0.0,0.0,1.4000000000000001,0.0,0.0,0.0,0.0,0.0,2.3591836734693876,3.8444444444444446,2.3166666666666664,0.0,1.6666666666666667,0.0,0.6666666666666666,5.0,0.0,0.0,0.0,0.0,1.17,0.0,1.6666666666666667,1.2,0.0,0.0,5.0,4.0,2.5,3.9,0.0,0.0,4.0,1.6,1.3499999999999999,0.0,0.0,0.0,4.2,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.6666666666666667,2,4
25311,0,0,0,9,0,0,0,5,1,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,1,0,0,10,2,0,0,0,5,0,0,0,0,0,3,1,1,0,0,0,46,10,6,0,3,0,6,0,0,1,0,1,9,0,7,5,1,0,1,2,2,2,1,0,3,2,20,0,1,0,1,0,0,3,0,0,1,3,0.0,0.0,0.0,2.2444444444444445,0.0,0.0,0.0,1.8199999999999998,5.0,0.0,0.0,0,0.0,2.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0,0.0,4.1,0.0,0.0,0.0,0.0,3.7699999999999996,3.6,0.0,0.0,0.0,2.7800000000000002,0.0,0.0,0.0,0.0,0.0,1.4000000000000001,0.0,0.0,0.0,0.0,0.0,2.3239130434782607,3.7800000000000002,3.15,0.0,1.6666666666666667,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,1.4285714285714286,1.2,0.0,0.0,5.0,4.0,2.5,3.9,0.0,0.0,4.333333333333333,1.6,1.2349999999999999,0.0,0.0,0.0,4.2,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.6666666666666667,2,4
25322,0,1,0,1,0,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,27,2,1,0,0,0,0,0,2,0,0,0,11,2,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.266666666666667,1.825,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0851851851851853,2.5,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.4090909090909091,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.3,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,2
25425,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,5,0,0,5,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,19,4,1,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,2,1,0,1,2,3,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,2.5,0.0,5.0,0.0,0.0,0.0,0.0,0,5.0,0.0,0.0,2.62,0.0,0.0,2.9,2.96,0.0,0.0,0.0,1.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5789473684210527,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,2.5,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
25445,0,0,0,4,1,0,0,2,8,0,0,0,3,9,0,4,0,0,0,0,3,2,0,0,3,0,1,0,0,4,0,1,0,0,21,7,0,0,0,11,2,0,1,0,0,4,4,1,1,0,0,60,13,13,0,4,0,9,1,1,1,0,0,8,4,5,7,0,0,1,0,3,3,1,0,7,2,31,0,0,0,1,0,1,2,0,0,3,2,0.0,0.0,0.0,3.75,5.0,0.0,0.0,3.8,0.875,0.0,0.0,0,2.9,3.0777777777777775,0.0,3.35,0.0,0.0,0.0,0.0,0.0,3.35,0.0,0.0,1.6666666666666667,0.0,3.4,0,0.0,3.35,0.0,0.0,0.0,0.0,2.8428571428571425,2.757142857142857,0.0,0.0,0.0,0.41818181818181815,2.5,0.0,0.0,0.0,0.0,1.95,3.45,5.0,0.0,0.0,0.0,2.7283333333333335,2.6769230769230767,1.0,0.0,2.15,0.0,1.3333333333333333,4.2,4.0,0.0,0.0,0.0,1.7375,2.5,0.0,1.2428571428571427,0.0,0.0,0.0,0.0,2.3333333333333335,4.1000000000000005,4.7,0.0,0.0,0.0,1.6870967741935485,0.0,0.0,0.0,3.4,0.0,2.0,5.0,0.0,0.0,1.4000000000000001,2.5,1,1
25523,0,0,0,3,1,0,0,2,3,0,1,0,1,3,0,2,0,0,0,0,1,1,0,0,1,0,1,0,0,2,0,2,0,0,9,1,0,0,0,3,2,0,1,0,0,0,2,0,0,0,0,30,5,3,0,0,0,3,1,0,0,0,0,4,0,3,3,0,0,1,0,1,1,1,0,4,3,7,1,0,0,0,0,0,1,1,0,2,2,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,1.3333333333333333,0.0,4.0,0,5.0,1.6666666666666667,0.0,4.85,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0.0,4.75,0.0,0.0,0.0,0.0,3.888888888888889,0.0,0.0,0.0,0.0,1.1666666666666667,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.396666666666667,3.62,1.1666666666666667,0.0,0.0,0.0,1.3333333333333333,4.0,0.0,0.0,0.0,0.0,3.5,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,1.3333333333333333,2.042857142857143,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,2.5,1,1
